id_nota,id_matricula,tipo_avaliacao,valor_nota
1159,1388,P1,7.7
1160,1388,P2,9.3
1161,2692,P1,6.3
1162,2692,P2,7.8
1163,9696,P1,6.0
1164,9696,P2,6.3
1165,5406,P1,6.7
1166,5406,P2,9.3
1167,8360,P1,6.4
1168,8360,P2,9.5
1169,5475,P1,4.4
1170,5475,P2,5.7
1171,171,P1,5.5
1172,171,P2,8.3
1173,6620,P1,6.7
1174,6620,P2,7.4
1175,537,P1,5.1
1176,537,P2,7.0
1177,9134,P1,6.7
1178,9134,P2,7.7
1179,3383,P1,4.2
1180,3383,P2,8.2
1181,590,P1,7.6
1182,590,P2,5.0
1183,49,P1,3.9
1184,49,P2,4.7
1185,6515,P1,8.1
1186,6515,P2,4.5
1187,5577,P1,4.9
1188,5577,P2,4.3
1189,8155,P1,4.5
1190,8155,P2,6.2
1191,1138,P1,8.3
1192,1138,P2,5.0
1193,8347,P1,9.3
1194,8347,P2,8.1
1195,5286,P1,4.3
1196,5286,P2,7.4
1197,7757,P1,4.6
1198,7757,P2,5.9
1199,7575,P1,7.9
1200,7575,P2,5.2
1201,9779,P1,5.2
1202,9779,P2,9.1
1203,4255,P1,8.7
1204,4255,P2,6.2
1205,5881,P1,8.6
1206,5881,P2,7.6
1207,6984,P1,9.4
1208,6984,P2,7.2
1209,5389,P1,7.2
1210,5389,P2,6.8
1211,6703,P1,8.8
1212,6703,P2,6.0
1213,4198,P1,5.3
1214,4198,P2,9.5
1215,448,P1,7.7
1216,448,P2,8.0
1217,6319,P1,6.3
1218,6319,P2,9.8
1219,9254,P1,4.1
1220,9254,P2,7.1
1221,684,P1,8.4
1222,684,P2,6.7
1223,7452,P1,9.1
1224,7452,P2,8.7
1225,9788,P1,5.4
1226,9788,P2,9.5
1227,66,P1,8.5
1228,66,P2,9.9
1229,7115,P1,9.0
1230,7115,P2,6.2
1231,4783,P1,8.6
1232,4783,P2,8.6
1233,2846,P1,4.8
1234,2846,P2,4.8
1235,6780,P1,9.2
1236,6780,P2,9.4
1237,7507,P1,5.4
1238,7507,P2,9.2
1239,63,P1,8.5
1240,63,P2,4.2
1241,9042,P1,8.9
1242,9042,P2,4.7
1243,271,P1,4.4
1244,271,P2,7.7
1245,1537,P1,8.4
1246,1537,P2,8.9
1247,2984,P1,9.1
1248,2984,P2,4.8
1249,8588,P1,3.8
1250,8588,P2,5.6
1251,9320,P1,3.1
1252,9320,P2,7.6
1253,9372,P1,9.1
1254,9372,P2,8.0
1255,1028,P1,3.3
1256,1028,P2,9.6
1257,1252,P1,8.2
1258,1252,P2,8.8
1259,1602,P1,8.2
1260,1602,P2,8.0
1261,9966,P1,4.6
1262,9966,P2,7.0
1263,9668,P1,3.1
1264,9668,P2,5.7
1265,7550,P1,7.5
1266,7550,P2,7.7
1267,2943,P1,5.3
1268,2943,P2,5.8
1269,6747,P1,4.3
1270,6747,P2,5.3
1271,850,P1,8.4
1272,850,P2,6.8
1273,9231,P1,4.0
1274,9231,P2,5.3
1275,2064,P1,4.2
1276,2064,P2,8.1
1277,9026,P1,5.3
1278,9026,P2,5.6
1279,5018,P1,3.3
1280,5018,P2,6.0
1281,7766,P1,7.5
1282,7766,P2,10.0
1283,3565,P1,3.5
1284,3565,P2,6.7
1285,4324,P1,3.1
1286,4324,P2,4.4
1287,8700,P1,7.1
1288,8700,P2,6.1
1289,88,P1,6.2
1290,88,P2,8.0
1291,2573,P1,6.4
1292,2573,P2,7.1
1293,3686,P1,7.5
1294,3686,P2,5.9
1295,9343,P1,3.7
1296,9343,P2,7.3
1297,2147,P1,9.3
1298,2147,P2,6.3
1299,5481,P1,4.9
1300,5481,P2,7.0
1301,230,P1,4.4
1302,230,P2,7.9
1303,5566,P1,7.0
1304,5566,P2,9.7
1305,8910,P1,4.3
1306,8910,P2,7.9
1307,1718,P1,8.9
1308,1718,P2,5.3
1309,7412,P1,3.6
1310,7412,P2,4.8
1311,5866,P1,6.6
1312,5866,P2,5.1
1313,7625,P1,9.4
1314,7625,P2,5.8
1315,7549,P1,8.0
1316,7549,P2,9.3
1317,3789,P1,3.5
1318,3789,P2,8.9
1319,898,P1,3.4
1320,898,P2,6.2
1321,7992,P1,6.7
1322,7992,P2,8.0
1323,2249,P1,9.1
1324,2249,P2,4.7
1325,7404,P1,8.0
1326,7404,P2,9.7
1327,9684,P1,7.7
1328,9684,P2,7.2
1329,5625,P1,8.1
1330,5625,P2,9.3
1331,1354,P1,4.2
1332,1354,P2,4.3
1333,9350,P1,6.5
1334,9350,P2,5.9
1335,6252,P1,6.8
1336,6252,P2,8.7
1337,5327,P1,7.9
1338,5327,P2,6.5
1339,7262,P1,5.2
1340,7262,P2,7.2
1341,6680,P1,8.8
1342,6680,P2,7.9
1343,7415,P1,8.3
1344,7415,P2,7.3
1345,425,P1,4.5
1346,425,P2,7.1
1347,3079,P1,5.2
1348,3079,P2,6.6
1349,3684,P1,5.3
1350,3684,P2,9.0
1351,835,P1,9.4
1352,835,P2,7.9
1353,9406,P1,9.0
1354,9406,P2,9.2
1355,3831,P1,8.5
1356,3831,P2,9.3
1357,6571,P1,7.4
1358,6571,P2,4.8
1359,9204,P1,3.4
1360,9204,P2,4.9
1361,2595,P1,3.2
1362,2595,P2,4.9
1363,8226,P1,4.6
1364,8226,P2,5.2
1365,9391,P1,4.1
1366,9391,P2,9.3
1367,6373,P1,8.0
1368,6373,P2,9.3
1369,8855,P1,3.9
1370,8855,P2,8.6
1371,9615,P1,7.8
1372,9615,P2,8.5
1373,8041,P1,7.9
1374,8041,P2,6.2
1375,5815,P1,3.2
1376,5815,P2,7.8
1377,5983,P1,6.1
1378,5983,P2,8.1
1379,9192,P1,5.1
1380,9192,P2,7.7
1381,1678,P1,4.2
1382,1678,P2,7.6
1383,6078,P1,5.0
1384,6078,P2,5.8
1385,3993,P1,8.1
1386,3993,P2,8.1
1387,3360,P1,7.6
1388,3360,P2,4.8
1389,3849,P1,3.1
1390,3849,P2,4.1
1391,9448,P1,3.8
1392,9448,P2,4.4
1393,744,P1,4.4
1394,744,P2,5.3
1395,3228,P1,9.3
1396,3228,P2,7.3
1397,3108,P1,5.2
1398,3108,P2,9.0
1399,5303,P1,5.4
1400,5303,P2,5.8
1401,8917,P1,5.0
1402,8917,P2,4.2
1403,3877,P1,5.3
1404,3877,P2,7.6
1405,2688,P1,5.1
1406,2688,P2,4.2
1407,6947,P1,3.2
1408,6947,P2,7.7
1409,2742,P1,7.2
1410,2742,P2,9.6
1411,7048,P1,8.7
1412,7048,P2,6.9
1413,8579,P1,7.0
1414,8579,P2,5.3
1415,7582,P1,8.2
1416,7582,P2,7.6
1417,73,P1,9.4
1418,73,P2,6.1
1419,2828,P1,6.3
1420,2828,P2,7.1
1421,8104,P1,5.3
1422,8104,P2,6.1
1423,7126,P1,9.1
1424,7126,P2,7.0
1425,1183,P1,5.6
1426,1183,P2,6.9
1427,4940,P1,8.4
1428,4940,P2,4.4
1429,4538,P1,3.2
1430,4538,P2,5.3
1431,4798,P1,4.6
1432,4798,P2,4.1
1433,1889,P1,4.9
1434,1889,P2,4.4
1435,3817,P1,3.3
1436,3817,P2,6.7
1437,6834,P1,9.0
1438,6834,P2,9.1
1439,2598,P1,3.6
1440,2598,P2,6.6
1441,5598,P1,7.8
1442,5598,P2,7.6
1443,3538,P1,4.2
1444,3538,P2,9.3
1445,1420,P1,8.9
1446,1420,P2,5.2
1447,2792,P1,9.4
1448,2792,P2,7.2
1449,3894,P1,9.3
1450,3894,P2,9.8
1451,8393,P1,5.0
1452,8393,P2,4.5
1453,1744,P1,6.1
1454,1744,P2,9.5
1455,3459,P1,5.3
1456,3459,P2,9.7
1457,9289,P1,7.2
1458,9289,P2,5.5
1459,3827,P1,6.4
1460,3827,P2,5.9
1461,1023,P1,6.7
1462,1023,P2,4.7
1463,1662,P1,3.6
1464,1662,P2,7.3
1465,3505,P1,4.7
1466,3505,P2,6.3
1467,9019,P1,5.0
1468,9019,P2,7.2
1469,3618,P1,3.8
1470,3618,P2,9.6
1471,5588,P1,5.7
1472,5588,P2,7.4
1473,7631,P1,3.9
1474,7631,P2,4.2
1475,3916,P1,5.6
1476,3916,P2,5.9
1477,7690,P1,6.1
1478,7690,P2,9.5
1479,2221,P1,7.6
1480,2221,P2,8.8
1481,3525,P1,4.2
1482,3525,P2,7.9
1483,2357,P1,5.2
1484,2357,P2,9.8
1485,4395,P1,6.7
1486,4395,P2,9.6
1487,2095,P1,3.7
1488,2095,P2,6.6
1489,5944,P1,3.2
1490,5944,P2,8.0
1491,8051,P1,8.5
1492,8051,P2,6.7
1493,9136,P1,9.2
1494,9136,P2,7.3
1495,1663,P1,8.7
1496,1663,P2,5.9
1497,4560,P1,5.6
1498,4560,P2,9.7
1499,1734,P1,6.3
1500,1734,P2,9.1
1501,4899,P1,3.6
1502,4899,P2,5.6
1503,1202,P1,3.4
1504,1202,P2,6.9
1505,7379,P1,8.8
1506,7379,P2,6.7
1507,8865,P1,5.9
1508,8865,P2,4.3
1509,6943,P1,3.5
1510,6943,P2,4.8
1511,4911,P1,5.2
1512,4911,P2,7.0
1513,7249,P1,8.9
1514,7249,P2,8.0
1515,3885,P1,4.3
1516,3885,P2,9.1
1517,8874,P1,7.3
1518,8874,P2,8.1
1519,1917,P1,6.1
1520,1917,P2,7.2
1521,8038,P1,3.6
1522,8038,P2,9.1
1523,6901,P1,8.4
1524,6901,P2,4.1
1525,3610,P1,5.4
1526,3610,P2,8.6
1527,2841,P1,4.8
1528,2841,P2,4.8
1529,7060,P1,4.8
1530,7060,P2,5.6
1531,1531,P1,8.0
1532,1531,P2,9.8
1533,8406,P1,3.3
1534,8406,P2,5.2
1535,9006,P1,7.8
1536,9006,P2,7.7
1537,8644,P1,7.9
1538,8644,P2,4.7
1539,2165,P1,7.1
1540,2165,P2,6.4
1541,9439,P1,7.7
1542,9439,P2,6.4
1543,9441,P1,5.2
1544,9441,P2,5.9
1545,9534,P1,4.3
1546,9534,P2,8.7
1547,660,P1,8.8
1548,660,P2,9.3
1549,4578,P1,6.6
1550,4578,P2,8.7
1551,4197,P1,7.5
1552,4197,P2,6.4
1553,5913,P1,3.2
1554,5913,P2,7.9
1555,2645,P1,3.5
1556,2645,P2,9.4
1557,8187,P1,6.2
1558,8187,P2,8.4
1559,3409,P1,7.1
1560,3409,P2,4.6
1561,5879,P1,5.6
1562,5879,P2,5.6
1563,6029,P1,6.8
1564,6029,P2,5.7
1565,9093,P1,7.7
1566,9093,P2,7.0
1567,5682,P1,3.5
1568,5682,P2,5.9
1569,4521,P1,6.4
1570,4521,P2,4.3
1571,6702,P1,4.1
1572,6702,P2,9.4
1573,2856,P1,9.3
1574,2856,P2,7.6
1575,5297,P1,4.1
1576,5297,P2,7.7
1577,280,P1,3.3
1578,280,P2,4.6
1579,1512,P1,4.2
1580,1512,P2,7.0
1581,9983,P1,5.8
1582,9983,P2,8.0
1583,6575,P1,9.2
1584,6575,P2,6.1
1585,602,P1,6.7
1586,602,P2,9.0
1587,5476,P1,8.4
1588,5476,P2,5.2
1589,6752,P1,8.7
1590,6752,P2,7.0
1591,9554,P1,4.7
1592,9554,P2,5.4
1593,1664,P1,7.2
1594,1664,P2,7.7
1595,5310,P1,9.1
1596,5310,P2,6.2
1597,9583,P1,4.5
1598,9583,P2,4.1
1599,8365,P1,9.2
1600,8365,P2,6.4
1601,1556,P1,5.5
1602,1556,P2,7.0
1603,6302,P1,4.6
1604,6302,P2,9.8
1605,2224,P1,4.0
1606,2224,P2,4.5
1607,8868,P1,8.6
1608,8868,P2,4.4
1609,1596,P1,4.8
1610,1596,P2,6.5
1611,1817,P1,5.9
1612,1817,P2,8.4
1613,9551,P1,5.7
1614,9551,P2,7.7
1615,5109,P1,8.0
1616,5109,P2,6.5
1617,4853,P1,7.1
1618,4853,P2,5.0
1619,7420,P1,3.2
1620,7420,P2,4.5
1621,4670,P1,6.8
1622,4670,P2,9.9
1623,6977,P1,3.3
1624,6977,P2,6.3
1625,8237,P1,5.8
1626,8237,P2,8.2
1627,3536,P1,6.3
1628,3536,P2,8.7
1629,3244,P1,6.5
1630,3244,P2,5.1
1631,3301,P1,5.1
1632,3301,P2,4.6
1633,9374,P1,5.3
1634,9374,P2,8.6
1635,607,P1,9.4
1636,607,P2,8.6
1637,13,P1,4.9
1638,13,P2,5.1
1639,3769,P1,5.6
1640,3769,P2,7.7
1641,5552,P1,8.3
1642,5552,P2,7.5
1643,4661,P1,8.4
1644,4661,P2,6.3
1645,3261,P1,5.6
1646,3261,P2,8.5
1647,7065,P1,5.5
1648,7065,P2,5.4
1649,2123,P1,7.1
1650,2123,P2,7.3
1651,6377,P1,3.4
1652,6377,P2,8.1
1653,7485,P1,4.8
1654,7485,P2,5.4
1655,5882,P1,8.6
1656,5882,P2,8.6
1657,9444,P1,7.1
1658,9444,P2,6.1
1659,3772,P1,4.4
1660,3772,P2,6.9
1661,1724,P1,5.7
1662,1724,P2,8.2
1663,6894,P1,4.8
1664,6894,P2,4.6
1665,9280,P1,9.0
1666,9280,P2,8.7
1667,8029,P1,3.8
1668,8029,P2,5.6
1669,4014,P1,6.6
1670,4014,P2,5.5
1671,21,P1,9.1
1672,21,P2,5.3
1673,7803,P1,6.7
1674,7803,P2,5.9
1675,1331,P1,5.7
1676,1331,P2,8.9
1677,1895,P1,3.3
1678,1895,P2,9.1
1679,5962,P1,6.3
1680,5962,P2,4.4
1681,6034,P1,4.5
1682,6034,P2,8.5
1683,4602,P1,3.5
1684,4602,P2,4.3
1685,1465,P1,3.5
1686,1465,P2,8.8
1687,1649,P1,3.4
1688,1649,P2,6.0
1689,7324,P1,7.2
1690,7324,P2,9.2
1691,8306,P1,5.6
1692,8306,P2,6.0
1693,1123,P1,3.6
1694,1123,P2,6.2
1695,6725,P1,3.2
1696,6725,P2,7.3
1697,6772,P1,5.8
1698,6772,P2,5.8
1699,2318,P1,9.2
1700,2318,P2,8.3
1701,4025,P1,6.0
1702,4025,P2,9.9
1703,7013,P1,6.4
1704,7013,P2,4.5
1705,7137,P1,4.1
1706,7137,P2,6.3
1707,1143,P1,7.2
1708,1143,P2,7.1
1709,4243,P1,9.4
1710,4243,P2,4.5
1711,3370,P1,8.3
1712,3370,P2,5.4
1713,2714,P1,3.1
1714,2714,P2,5.4
1715,6318,P1,4.3
1716,6318,P2,9.4
1717,2461,P1,7.7
1718,2461,P2,5.5
1719,4695,P1,6.4
1720,4695,P2,8.2
1721,7220,P1,6.7
1722,7220,P2,5.1
1723,1229,P1,7.8
1724,1229,P2,4.4
1725,299,P1,4.9
1726,299,P2,9.5
1727,4674,P1,8.1
1728,4674,P2,9.7
1729,5421,P1,4.3
1730,5421,P2,7.8
1731,2446,P1,5.1
1732,2446,P2,4.5
1733,2427,P1,3.8
1734,2427,P2,5.6
1735,7099,P1,8.0
1736,7099,P2,7.5
1737,1164,P1,3.5
1738,1164,P2,7.5
1739,5495,P1,6.4
1740,5495,P2,7.4
1741,3443,P1,4.7
1742,3443,P2,5.2
1743,3813,P1,7.4
1744,3813,P2,5.4
1745,690,P1,4.8
1746,690,P2,4.4
1747,8905,P1,3.1
1748,8905,P2,8.7
1749,9323,P1,8.3
1750,9323,P2,4.2
1751,7035,P1,5.3
1752,7035,P2,6.3
1753,7782,P1,6.4
1754,7782,P2,5.7
1755,6629,P1,8.4
1756,6629,P2,4.3
1757,8925,P1,8.6
1758,8925,P2,6.8
1759,1316,P1,7.9
1760,1316,P2,6.3
1761,594,P1,8.1
1762,594,P2,7.6
1763,940,P1,8.7
1764,940,P2,8.6
1765,3632,P1,6.9
1766,3632,P2,9.3
1767,1447,P1,8.7
1768,1447,P2,6.4
1769,2144,P1,8.0
1770,2144,P2,8.6
1771,7338,P1,4.5
1772,7338,P2,6.1
1773,6146,P1,4.4
1774,6146,P2,5.8
1775,3639,P1,5.2
1776,3639,P2,6.5
1777,8969,P1,5.8
1778,8969,P2,9.0
1779,9897,P1,8.3
1780,9897,P2,5.6
1781,1329,P1,6.1
1782,1329,P2,7.0
1783,5379,P1,7.3
1784,5379,P2,5.3
1785,5551,P1,4.8
1786,5551,P2,6.7
1787,4953,P1,8.3
1788,4953,P2,8.7
1789,3433,P1,6.6
1790,3433,P2,5.5
1791,2359,P1,4.5
1792,2359,P2,4.7
1793,9964,P1,9.2
1794,9964,P2,6.2
1795,4910,P1,8.6
1796,4910,P2,6.4
1797,4172,P1,3.1
1798,4172,P2,8.0
1799,4810,P1,4.9
1800,4810,P2,8.2
1801,1631,P1,5.1
1802,1631,P2,4.3
1803,1413,P1,3.5
1804,1413,P2,4.5
1805,8082,P1,4.9
1806,8082,P2,5.1
1807,3099,P1,6.5
1808,3099,P2,8.8
1809,917,P1,4.1
1810,917,P2,4.4
1811,8017,P1,6.2
1812,8017,P2,5.8
1813,4095,P1,5.5
1814,4095,P2,9.5
1815,5747,P1,5.7
1816,5747,P2,8.3
1817,4054,P1,4.8
1818,4054,P2,6.9
1819,130,P1,7.0
1820,130,P2,5.4
1821,6064,P1,4.8
1822,6064,P2,7.2
1823,3484,P1,5.5
1824,3484,P2,9.0
1825,8796,P1,5.0
1826,8796,P2,6.1
1827,8898,P1,3.2
1828,8898,P2,8.0
1829,3451,P1,5.8
1830,3451,P2,6.7
1831,3646,P1,4.6
1832,3646,P2,4.9
1833,428,P1,4.2
1834,428,P2,8.7
1835,8835,P1,3.4
1836,8835,P2,9.9
1837,4158,P1,6.8
1838,4158,P2,10.0
1839,99,P1,7.1
1840,99,P2,7.6
1841,9616,P1,8.4
1842,9616,P2,4.1
1843,5388,P1,8.7
1844,5388,P2,6.7
1845,1428,P1,8.2
1846,1428,P2,5.3
1847,7061,P1,3.5
1848,7061,P2,8.2
1849,7147,P1,6.8
1850,7147,P2,7.9
1851,9128,P1,4.4
1852,9128,P2,9.5
1853,4309,P1,3.3
1854,4309,P2,9.4
1855,1321,P1,7.4
1856,1321,P2,6.1
1857,561,P1,6.8
1858,561,P2,7.2
1859,5010,P1,5.0
1860,5010,P2,8.9
1861,8090,P1,7.2
1862,8090,P2,5.0
1863,6474,P1,7.4
1864,6474,P2,9.8
1865,4591,P1,7.9
1866,4591,P2,6.1
1867,2448,P1,5.0
1868,2448,P2,7.1
1869,3171,P1,8.2
1870,3171,P2,7.1
1871,9503,P1,3.4
1872,9503,P2,8.7
1873,6767,P1,3.9
1874,6767,P2,6.7
1875,5167,P1,4.4
1876,5167,P2,7.2
1877,8074,P1,3.8
1878,8074,P2,6.9
1879,2791,P1,3.2
1880,2791,P2,9.3
1881,1403,P1,8.4
1882,1403,P2,8.4
1883,6075,P1,3.3
1884,6075,P2,7.1
1885,9606,P1,7.6
1886,9606,P2,7.3
1887,1513,P1,4.0
1888,1513,P2,8.2
1889,2153,P1,4.2
1890,2153,P2,4.4
1891,2967,P1,6.0
1892,2967,P2,9.4
1893,784,P1,8.6
1894,784,P2,8.7
1895,451,P1,4.7
1896,451,P2,7.5
1897,9489,P1,9.5
1898,9489,P2,9.2
1899,7226,P1,3.9
1900,7226,P2,7.6
1901,4069,P1,4.0
1902,4069,P2,9.2
1903,167,P1,8.1
1904,167,P2,5.1
1905,6420,P1,4.9
1906,6420,P2,8.1
1907,2076,P1,4.4
1908,2076,P2,8.2
1909,345,P1,5.9
1910,345,P2,4.3
1911,9705,P1,4.2
1912,9705,P2,9.4
1913,9203,P1,9.4
1914,9203,P2,9.5
1915,3650,P1,7.6
1916,3650,P2,9.2
1917,8303,P1,7.9
1918,8303,P2,6.0
1919,8878,P1,3.3
1920,8878,P2,5.9
1921,1061,P1,7.8
1922,1061,P2,6.2
1923,2126,P1,6.5
1924,2126,P2,7.7
1925,6273,P1,8.8
1926,6273,P2,6.1
1927,6394,P1,7.1
1928,6394,P2,8.2
1929,9264,P1,7.6
1930,9264,P2,9.8
1931,1525,P1,6.8
1932,1525,P2,4.0
1933,867,P1,7.3
1934,867,P2,5.6
1935,2341,P1,5.0
1936,2341,P2,6.5
1937,5680,P1,6.3
1938,5680,P2,8.6
1939,9229,P1,5.7
1940,9229,P2,7.4
1941,6667,P1,8.9
1942,6667,P2,4.6
1943,3017,P1,8.1
1944,3017,P2,8.3
1945,5818,P1,8.9
1946,5818,P2,4.4
1947,4253,P1,8.5
1948,4253,P2,6.4
1949,2100,P1,6.2
1950,2100,P2,5.8
1951,4209,P1,4.9
1952,4209,P2,4.2
1953,9311,P1,5.4
1954,9311,P2,6.4
1955,9196,P1,8.6
1956,9196,P2,9.0
1957,7569,P1,3.5
1958,7569,P2,5.9
1959,5499,P1,7.8
1960,5499,P2,7.4
1961,3100,P1,7.2
1962,3100,P2,7.2
1963,9276,P1,8.5
1964,9276,P2,6.0
1965,5777,P1,8.6
1966,5777,P2,7.1
1967,4368,P1,3.6
1968,4368,P2,7.5
1969,5761,P1,8.3
1970,5761,P2,4.2
1971,8211,P1,7.9
1972,8211,P2,9.2
1973,221,P1,5.8
1974,221,P2,6.8
1975,5408,P1,9.3
1976,5408,P2,5.1
1977,1105,P1,6.3
1978,1105,P2,9.6
1979,720,P1,5.0
1980,720,P2,6.3
1981,189,P1,5.9
1982,189,P2,5.4
1983,9975,P1,3.3
1984,9975,P2,5.6
1985,803,P1,9.0
1986,803,P2,5.3
1987,5151,P1,4.0
1988,5151,P2,6.2
1989,2039,P1,6.3
1990,2039,P2,4.5
1991,9456,P1,6.0
1992,9456,P2,8.8
1993,740,P1,4.7
1994,740,P2,7.7
1995,1153,P1,7.5
1996,1153,P2,7.0
1997,1273,P1,8.6
1998,1273,P2,8.2
1999,2549,P1,3.5
2000,2549,P2,6.4
2001,1865,P1,3.2
2002,1865,P2,5.1
2003,1874,P1,5.2
2004,1874,P2,4.9
2005,5004,P1,7.3
2006,5004,P2,9.8
2007,5058,P1,9.3
2008,5058,P2,5.6
2009,4416,P1,4.8
2010,4416,P2,8.2
2011,1320,P1,5.1
2012,1320,P2,7.0
2013,4567,P1,7.7
2014,4567,P2,8.2
2015,9474,P1,8.3
2016,9474,P2,5.3
2017,3427,P1,3.5
2018,3427,P2,4.3
2019,6577,P1,5.7
2020,6577,P2,6.8
2021,7438,P1,3.2
2022,7438,P2,7.1
2023,1267,P1,6.7
2024,1267,P2,8.1
2025,3502,P1,3.7
2026,3502,P2,7.4
2027,2394,P1,5.2
2028,2394,P2,8.3
2029,1770,P1,5.8
2030,1770,P2,4.0
2031,1679,P1,7.1
2032,1679,P2,4.2
2033,9612,P1,7.8
2034,9612,P2,8.8
2035,4801,P1,4.7
2036,4801,P2,8.1
2037,9117,P1,8.7
2038,9117,P2,4.3
2039,5369,P1,7.7
2040,5369,P2,9.0
2041,5111,P1,6.7
2042,5111,P2,6.8
2043,8741,P1,6.7
2044,8741,P2,8.2
2045,4612,P1,7.3
2046,4612,P2,4.6
2047,9337,P1,5.8
2048,9337,P2,5.1
2049,4532,P1,7.5
2050,4532,P2,6.5
2051,1688,P1,7.9
2052,1688,P2,7.0
2053,966,P1,8.7
2054,966,P2,9.4
2055,8122,P1,7.7
2056,8122,P2,4.1
2057,7993,P1,5.4
2058,7993,P2,9.4
2059,2657,P1,4.3
2060,2657,P2,8.0
2061,2802,P1,5.9
2062,2802,P2,7.5
2063,9075,P1,7.8
2064,9075,P2,10.0
2065,3754,P1,5.9
2066,3754,P2,4.6
2067,1346,P1,8.4
2068,1346,P2,9.2
2069,9344,P1,3.9
2070,9344,P2,6.5
2071,3582,P1,8.8
2072,3582,P2,7.8
2073,5554,P1,5.3
2074,5554,P2,7.6
2075,1106,P1,4.7
2076,1106,P2,7.9
2077,7389,P1,4.5
2078,7389,P2,4.9
2079,841,P1,3.1
2080,841,P2,8.5
2081,4097,P1,3.0
2082,4097,P2,8.7
2083,2731,P1,6.8
2084,2731,P2,8.0
2085,7,P1,7.3
2086,7,P2,9.2
2087,6633,P1,7.3
2088,6633,P2,4.3
2089,6417,P1,5.8
2090,6417,P2,6.4
2091,7053,P1,6.6
2092,7053,P2,6.4
2093,755,P1,5.3
2094,755,P2,8.6
2095,5159,P1,7.4
2096,5159,P2,7.9
2097,3851,P1,4.5
2098,3851,P2,6.6
2099,8368,P1,7.1
2100,8368,P2,8.1
2101,8797,P1,7.0
2102,8797,P2,4.2
2103,7163,P1,7.6
2104,7163,P2,8.5
2105,2215,P1,4.9
2106,2215,P2,4.1
2107,42,P1,8.8
2108,42,P2,4.9
2109,1400,P1,4.2
2110,1400,P2,9.3
2111,8800,P1,7.2
2112,8800,P2,5.2
2113,9321,P1,4.1
2114,9321,P2,9.7
2115,3755,P1,5.8
2116,3755,P2,6.3
2117,758,P1,5.9
2118,758,P2,5.1
2119,9178,P1,7.3
2120,9178,P2,9.5
2121,6712,P1,5.3
2122,6712,P2,9.7
2123,7869,P1,6.6
2124,7869,P2,9.1
2125,408,P1,4.5
2126,408,P2,4.4
2127,985,P1,5.6
2128,985,P2,9.4
2129,7976,P1,3.3
2130,7976,P2,6.8
2131,2732,P1,6.7
2132,2732,P2,9.8
2133,1542,P1,9.0
2134,1542,P2,9.0
2135,9516,P1,8.4
2136,9516,P2,9.3
2137,8876,P1,8.6
2138,8876,P2,6.6
2139,6743,P1,4.1
2140,6743,P2,8.4
2141,1913,P1,6.5
2142,1913,P2,4.3
2143,5052,P1,8.3
2144,5052,P2,8.9
2145,7595,P1,5.3
2146,7595,P2,9.8
2147,7179,P1,8.4
2148,7179,P2,7.2
2149,8962,P1,6.8
2150,8962,P2,6.4
2151,1648,P1,6.1
2152,1648,P2,5.7
2153,6860,P1,8.4
2154,6860,P2,5.7
2155,3063,P1,7.9
2156,3063,P2,7.4
2157,1360,P1,9.2
2158,1360,P2,7.3
2159,657,P1,5.8
2160,657,P2,4.3
2161,7473,P1,7.4
2162,7473,P2,4.8
2163,8312,P1,8.7
2164,8312,P2,9.8
2165,4442,P1,8.3
2166,4442,P2,6.8
2167,3910,P1,8.1
2168,3910,P2,9.8
2169,6875,P1,3.8
2170,6875,P2,4.6
2171,7899,P1,6.0
2172,7899,P2,8.4
2173,1111,P1,8.0
2174,1111,P2,7.5
2175,6729,P1,8.5
2176,6729,P2,6.8
2177,8627,P1,6.8
2178,8627,P2,5.2
2179,2974,P1,3.8
2180,2974,P2,7.2
2181,6004,P1,8.6
2182,6004,P2,9.4
2183,8141,P1,9.0
2184,8141,P2,5.7
2185,5843,P1,3.6
2186,5843,P2,8.3
2187,490,P1,4.1
2188,490,P2,4.4
2189,1476,P1,7.4
2190,1476,P2,4.6
2191,356,P1,6.5
2192,356,P2,7.8
2193,6643,P1,5.5
2194,6643,P2,8.7
2195,7039,P1,7.3
2196,7039,P2,5.0
2197,9363,P1,6.2
2198,9363,P2,6.5
2199,1689,P1,6.0
2200,1689,P2,4.5
2201,7722,P1,5.1
2202,7722,P2,5.3
2203,8771,P1,5.2
2204,8771,P2,4.6
2205,4168,P1,4.8
2206,4168,P2,5.7
2207,2548,P1,7.5
2208,2548,P2,8.9
2209,5504,P1,4.1
2210,5504,P2,8.0
2211,6650,P1,7.0
2212,6650,P2,9.9
2213,972,P1,6.8
2214,972,P2,7.6
2215,8073,P1,8.9
2216,8073,P2,5.1
2217,9892,P1,4.0
2218,9892,P2,9.2
2219,188,P1,7.1
2220,188,P2,9.2
2221,5086,P1,4.9
2222,5086,P2,4.9
2223,5390,P1,5.2
2224,5390,P2,6.3
2225,5254,P1,4.5
2226,5254,P2,6.0
2227,2093,P1,5.5
2228,2093,P2,8.7
2229,675,P1,3.7
2230,675,P2,4.9
2231,5564,P1,7.6
2232,5564,P2,8.5
2233,5839,P1,3.6
2234,5839,P2,4.3
2235,7504,P1,7.6
2236,7504,P2,7.4
2237,9147,P1,3.1
2238,9147,P2,10.0
2239,7621,P1,8.3
2240,7621,P2,7.5
2241,1093,P1,7.1
