id_matricula,id_aluno,id_turma
7737,1548,36
7738,1548,77
7739,1548,74
7740,1548,32
7741,1549,34
7742,1549,33
7743,1549,77
7744,1549,32
7745,1549,36
7746,1550,75
7747,1550,36
7748,1550,78
7749,1550,32
7750,1550,76
7751,1551,75
7752,1551,32
7753,1551,77
7754,1551,36
7755,1551,35
7756,1552,33
7757,1552,73
7758,1552,31
7759,1552,74
7760,1552,77
7761,1553,35
7762,1553,75
7763,1553,31
7764,1553,78
7765,1553,36
7766,1554,75
7767,1554,32
7768,1554,78
7769,1554,76
7770,1554,36
7771,1555,31
7772,1555,32
7773,1555,77
7774,1555,74
7775,1555,76
7776,1556,32
7777,1556,78
7778,1556,73
7779,1556,34
7780,1556,31
7781,1557,35
7782,1557,34
7783,1557,77
7784,1557,78
7785,1557,33
7786,1558,33
7787,1558,34
7788,1558,75
7789,1558,36
7790,1558,78
7791,1559,76
7792,1559,78
7793,1559,35
7794,1559,74
7795,1559,31
7796,1560,77
7797,1560,35
7798,1560,32
7799,1560,75
7800,1560,73
7801,1561,77
7802,1561,33
7803,1561,36
7804,1561,31
7805,1561,75
7806,1562,34
7807,1562,35
7808,1562,75
7809,1562,74
7810,1562,77
7811,1563,75
7812,1563,32
7813,1563,74
7814,1563,77
7815,1563,73
7816,1564,36
7817,1564,75
7818,1564,33
7819,1564,78
7820,1564,34
7821,1565,74
7822,1565,35
7823,1565,36
7824,1565,34
7825,1565,77
7826,1566,75
7827,1566,78
7828,1566,35
7829,1566,31
7830,1566,76
7831,1567,36
7832,1567,31
7833,1567,73
7834,1567,33
7835,1567,34
7836,1568,77
7837,1568,33
7838,1568,74
7839,1568,35
7840,1568,76
7841,1569,75
7842,1569,33
7843,1569,77
7844,1569,78
7845,1569,73
7846,1570,32
7847,1570,34
7848,1570,75
7849,1570,78
7850,1570,31
7851,1571,73
7852,1571,77
7853,1571,76
7854,1571,75
7855,1571,35
7856,1572,76
7857,1572,75
7858,1572,36
7859,1572,77
7860,1572,35
7861,1573,31
7862,1573,36
7863,1573,33
7864,1573,77
7865,1573,35
7866,1574,35
7867,1574,74
7868,1574,77
7869,1574,33
7870,1574,75
7871,1575,78
7872,1575,76
7873,1575,75
7874,1575,33
7875,1575,32
7876,1576,36
7877,1576,74
7878,1576,31
7879,1576,73
7880,1576,78
7881,1577,35
7882,1577,78
7883,1577,77
7884,1577,31
7885,1577,75
7886,1578,35
7887,1578,32
7888,1578,31
7889,1578,75
7890,1578,34
7891,1579,78
7892,1579,74
7893,1579,31
7894,1579,75
7895,1579,32
7896,1580,33
7897,1580,77
7898,1580,74
7899,1580,75
7900,1580,31
7901,1581,32
7902,1581,36
7903,1581,76
7904,1581,78
7905,1581,34
7906,1582,36
7907,1582,34
7908,1582,74
7909,1582,33
7910,1582,31
7911,1583,77
7912,1583,31
7913,1583,78
7914,1583,34
7915,1583,32
7916,1584,75
7917,1584,34
7918,1584,35
7919,1584,77
7920,1584,76
7921,1585,34
7922,1585,35
7923,1585,32
7924,1585,74
7925,1585,33
7926,1586,35
7927,1586,78
7928,1586,32
7929,1586,76
7930,1586,33
7931,1587,73
7932,1587,78
7933,1587,75
7934,1587,31
7935,1587,74
7936,1588,34
7937,1588,74
7938,1588,32
7939,1588,35
7940,1588,33
7941,1589,33
7942,1589,34
7943,1589,32
7944,1589,31
7945,1589,77
7946,1590,77
7947,1590,74
7948,1590,31
7949,1590,75
7950,1590,78
7951,1591,31
7952,1591,35
7953,1591,34
7954,1591,75
7955,1591,78
7956,1592,78
7957,1592,34
7958,1592,35
7959,1592,36
7960,1592,33
7961,1593,32
7962,1593,35
7963,1593,73
7964,1593,33
7965,1593,78
7966,1594,76
7967,1594,33
7968,1594,35
7969,1594,77
7970,1594,73
7971,1595,32
7972,1595,78
7973,1595,73
7974,1595,31
7975,1595,75
7976,1596,35
7977,1596,75
7978,1596,78
7979,1596,33
7980,1596,77
7981,1597,33
7982,1597,34
7983,1597,77
7984,1597,78
7985,1597,31
7986,1598,74
7987,1598,35
7988,1598,75
7989,1598,33
7990,1598,34
7991,1599,74
7992,1599,31
7993,1599,77
7994,1599,35
7995,1599,75
7996,1600,35
7997,1600,75
7998,1600,32
7999,1600,76
8000,1600,74
8001,1601,77
8002,1601,35
8003,1601,73
8004,1601,75
8005,1601,78
8006,1602,74
8007,1602,36
8008,1602,31
8009,1602,76
8010,1602,32
8011,1603,36
8012,1603,77
8013,1603,75
8014,1603,35
8015,1603,32
8016,1604,33
8017,1604,76
8018,1604,32
8019,1604,75
8020,1604,36
8021,1605,76
8022,1605,32
8023,1605,77
8024,1605,36
8025,1605,33
8026,1606,34
8027,1606,75
8028,1606,76
8029,1606,31
8030,1606,78
8031,1607,31
8032,1607,76
8033,1607,74
8034,1607,77
8035,1607,34
8036,1608,36
8037,1608,76
8038,1608,77
8039,1608,74
8040,1608,32
8041,1609,77
8042,1609,31
8043,1609,33
8044,1609,34
8045,1609,32
8046,1610,78
8047,1610,33
8048,1610,77
8049,1610,73
8050,1610,36
8051,1611,32
8052,1611,35
8053,1611,77
8054,1611,33
8055,1611,73
8056,1612,32
8057,1612,33
8058,1612,35
8059,1612,78
8060,1612,74
8061,1613,75
8062,1613,74
8063,1613,33
8064,1613,78
8065,1613,73
8066,1614,33
8067,1614,75
8068,1614,34
8069,1614,77
8070,1614,32
8071,1615,74
8072,1615,76
8073,1615,34
8074,1615,32
8075,1615,35
8076,1616,34
8077,1616,33
8078,1616,31
8079,1616,36
8080,1616,78
8081,1617,76
8082,1617,36
8083,1617,75
8084,1617,34
8085,1617,33
8086,1618,75
8087,1618,35
8088,1618,78
8089,1618,31
8090,1618,32
8091,1619,36
8092,1619,76
8093,1619,73
8094,1619,78
8095,1619,32
8096,1620,36
8097,1620,35
8098,1620,34
8099,1620,75
8100,1620,31
8101,1621,36
8102,1621,77
8103,1621,76
8104,1621,33
8105,1621,78
8106,1622,73
8107,1622,77
8108,1622,32
8109,1622,75
8110,1622,76
8111,1623,31
8112,1623,33
8113,1623,32
8114,1623,78
8115,1623,36
8116,1624,36
8117,1624,33
8118,1624,78
8119,1624,77
8120,1624,32
8121,1625,34
8122,1625,74
8123,1625,73
8124,1625,31
8125,1625,76
8126,1626,73
8127,1626,36
8128,1626,34
8129,1626,33
8130,1626,75
8131,1627,73
8132,1627,78
8133,1627,76
8134,1627,34
8135,1627,31
8136,1628,73
8137,1628,75
8138,1628,36
8139,1628,34
8140,1628,31
8141,1629,35
8142,1629,33
8143,1629,77
8144,1629,73
8145,1629,76
8146,1630,73
8147,1630,33
8148,1630,74
8149,1630,75
8150,1630,31
8151,1631,35
8152,1631,73
8153,1631,74
8154,1631,75
8155,1631,78
8156,1632,36
8157,1632,78
8158,1632,75
8159,1632,77
8160,1632,74
8161,1633,31
8162,1633,77
8163,1633,78
8164,1633,35
8165,1633,34
8166,1634,73
8167,1634,34
8168,1634,76
8169,1634,35
8170,1634,75
8171,1635,33
8172,1635,32
8173,1635,36
8174,1635,73
8175,1635,78
8176,1636,33
8177,1636,32
8178,1636,77
8179,1636,78
8180,1636,73
8181,1637,73
8182,1637,77
8183,1637,32
8184,1637,78
8185,1637,75
8186,1638,76
8187,1638,75
8188,1638,31
8189,1638,36
8190,1638,78
8191,1639,78
8192,1639,32
8193,1639,73
8194,1639,76
8195,1639,36
8196,1640,76
8197,1640,77
8198,1640,31
8199,1640,34
8200,1640,36
8201,1641,33
8202,1641,78
8203,1641,36
8204,1641,74
8205,1641,77
8206,1642,34
8207,1642,33
8208,1642,74
8209,1642,75
8210,1642,35
8211,1643,33
8212,1643,32
8213,1643,35
8214,1643,34
8215,1643,73
8216,1644,77
8217,1644,32
8218,1644,75
8219,1644,33
8220,1644,36
8221,1645,34
8222,1645,33
8223,1645,36
8224,1645,32
8225,1645,74
8226,1646,74
8227,1646,78
8228,1646,34
8229,1646,31
8230,1646,35
8231,1647,31
8232,1647,76
8233,1647,73
8234,1647,78
8235,1647,32
8236,1648,78
8237,1648,75
8238,1648,33
8239,1648,36
8240,1648,34
8241,1649,77
8242,1649,32
8243,1649,74
8244,1649,35
8245,1649,75
8246,1650,76
8247,1650,31
8248,1650,32
8249,1650,35
8250,1650,78
8251,1651,73
8252,1651,34
8253,1651,33
8254,1651,31
8255,1651,74
8256,1652,73
8257,1652,78
8258,1652,74
8259,1652,33
8260,1652,32
8261,1653,33
8262,1653,75
8263,1653,73
8264,1653,31
8265,1653,76
8266,1654,36
8267,1654,78
8268,1654,31
8269,1654,76
8270,1654,32
8271,1655,77
8272,1655,74
8273,1655,33
8274,1655,35
8275,1655,34
8276,1656,74
8277,1656,34
8278,1656,31
8279,1656,75
8280,1656,32
8281,1657,36
8282,1657,73
8283,1657,78
8284,1657,34
8285,1657,35
8286,1658,73
8287,1658,33
8288,1658,35
8289,1658,31
8290,1658,36
8291,1659,35
8292,1659,77
8293,1659,74
8294,1659,76
8295,1659,33
8296,1660,73
8297,1660,74
8298,1660,35
8299,1660,34
8300,1660,36
8301,1661,35
8302,1661,33
8303,1661,75
8304,1661,78
8305,1661,76
8306,1662,36
8307,1662,31
8308,1662,35
8309,1662,73
8310,1662,78
8311,1663,33
8312,1663,32
8313,1663,76
8314,1663,36
8315,1663,74
8316,1664,73
8317,1664,35
8318,1664,31
8319,1664,74
8320,1664,36
8321,1665,32
8322,1665,33
8323,1665,76
8324,1665,36
8325,1665,73
8326,1666,33
8327,1666,35
8328,1666,77
8329,1666,76
8330,1666,74
8331,1667,33
8332,1667,75
8333,1667,36
8334,1667,31
8335,1667,78
8336,1668,77
8337,1668,36
8338,1668,73
8339,1668,35
8340,1668,75
8341,1669,35
8342,1669,36
8343,1669,78
8344,1669,76
8345,1669,73
8346,1670,75
8347,1670,74
8348,1670,78
8349,1670,35
8350,1670,34
8351,1671,74
8352,1671,78
8353,1671,76
8354,1671,77
8355,1671,36
8356,1672,75
8357,1672,36
8358,1672,74
8359,1672,73
8360,1672,77
8361,1673,76
8362,1673,31
8363,1673,34
8364,1673,77
8365,1673,75
8366,1674,34
8367,1674,77
8368,1674,35
8369,1674,31
8370,1674,33
8371,1675,75
8372,1675,36
8373,1675,32
8374,1675,78
8375,1675,74
8376,1676,76
8377,1676,75
8378,1676,35
8379,1676,33
8380,1676,78
8381,1677,78
8382,1677,32
8383,1677,34
8384,1677,36
8385,1677,76
8386,1678,76
8387,1678,74
8388,1678,34
8389,1678,75
8390,1678,33
8391,1679,74
8392,1679,32
8393,1679,78
8394,1679,31
8395,1679,34
8396,1680,33
8397,1680,78
8398,1680,73
8399,1680,36
8400,1680,31
8401,1681,35
8402,1681,32
8403,1681,77
8404,1681,33
8405,1681,31
8406,1682,78
8407,1682,35
8408,1682,74
8409,1682,31
8410,1682,32
8411,1683,36
8412,1683,75
8413,1683,31
8414,1683,34
8415,1683,73
8416,1684,76
8417,1684,32
8418,1684,35
8419,1684,31
8420,1684,75
8421,1685,73
8422,1685,76
8423,1685,75
8424,1685,77
8425,1685,36
8426,1686,77
8427,1686,36
8428,1686,75
8429,1686,73
8430,1686,33
8431,1687,33
8432,1687,78
8433,1687,76
8434,1687,74
8435,1687,31
8436,1688,74
8437,1688,73
8438,1688,36
8439,1688,32
8440,1688,77
8441,1689,31
8442,1689,34
8443,1689,73
8444,1689,36
8445,1689,78
8446,1690,75
8447,1690,31
8448,1690,77
8449,1690,36
8450,1690,32
8451,1691,34
8452,1691,36
8453,1691,73
8454,1691,74
8455,1691,32
8456,1692,78
8457,1692,74
8458,1692,76
8459,1692,77
8460,1692,33
8461,1693,33
8462,1693,77
8463,1693,76
8464,1693,75
8465,1693,32
8466,1694,75
8467,1694,31
8468,1694,77
8469,1694,73
8470,1694,32
8471,1695,77
8472,1695,75
8473,1695,32
8474,1695,36
8475,1695,35
8476,1696,78
8477,1696,73
8478,1696,34
8479,1696,36
8480,1696,74
8481,1697,78
8482,1697,76
8483,1697,34
8484,1697,75
8485,1697,31
8486,1698,33
8487,1698,76
8488,1698,77
8489,1698,75
8490,1698,73
8491,1699,78
8492,1699,74
8493,1699,33
8494,1699,34
8495,1699,35
8496,1700,33
8497,1700,73
8498,1700,77
8499,1700,35
8500,1700,76
8501,1701,75
8502,1701,73
8503,1701,74
8504,1701,78
8505,1701,31
8506,1702,36
8507,1702,35
8508,1702,77
8509,1702,32
8510,1702,76
8511,1703,34
8512,1703,35
8513,1703,33
8514,1703,32
8515,1703,73
8516,1704,77
8517,1704,35
8518,1704,75
8519,1704,78
8520,1704,33
8521,1705,73
8522,1705,78
8523,1705,77
8524,1705,75
8525,1705,35
8526,1706,78
8527,1706,73
8528,1706,32
8529,1706,75
8530,1706,34
8531,1707,33
8532,1707,31
8533,1707,73
8534,1707,78
8535,1707,76
8536,1708,36
8537,1708,73
8538,1708,78
8539,1708,31
8540,1708,32
8541,1709,33
8542,1709,35
8543,1709,73
8544,1709,31
8545,1709,78
8546,1710,75
8547,1710,34
8548,1710,36
8549,1710,74
8550,1710,77
8551,1711,73
8552,1711,31
8553,1711,77
8554,1711,78
8555,1711,75
8556,1712,77
8557,1712,75
8558,1712,31
8559,1712,36
8560,1712,78
8561,1713,34
8562,1713,36
8563,1713,33
8564,1713,73
8565,1713,76
8566,1714,35
8567,1714,33
8568,1714,36
8569,1714,34
8570,1714,74
8571,1715,34
8572,1715,31
8573,1715,33
8574,1715,35
8575,1715,36
8576,1716,31
8577,1716,35
8578,1716,74
8579,1716,78
8580,1716,73
8581,1717,41
8582,1717,39
8583,1717,84
8584,1717,83
8585,1717,40
8586,1718,39
8587,1718,81
8588,1718,38
8589,1718,84
8590,1718,37
8591,1719,39
8592,1719,42
8593,1719,41
8594,1719,84
8595,1719,40
8596,1720,40
8597,1720,79
8598,1720,83
8599,1720,84
8600,1720,39
8601,1721,39
8602,1721,40
8603,1721,37
8604,1721,42
8605,1721,84
8606,1722,83
8607,1722,37
8608,1722,40
8609,1722,41
8610,1722,38
8611,1723,39
8612,1723,82
8613,1723,40
8614,1723,81
8615,1723,83
8616,1724,80
8617,1724,84
8618,1724,37
8619,1724,83
8620,1724,38
8621,1725,79
8622,1725,37
8623,1725,41
8624,1725,84
8625,1725,82
8626,1726,84
8627,1726,81
8628,1726,38
8629,1726,37
8630,1726,42
8631,1727,39
8632,1727,79
8633,1727,83
8634,1727,80
8635,1727,82
8636,1728,39
8637,1728,83
8638,1728,42
8639,1728,38
8640,1728,41
8641,1729,83
8642,1729,81
8643,1729,42
8644,1729,84
8645,1729,37
8646,1730,41
8647,1730,82
8648,1730,79
8649,1730,39
8650,1730,42
8651,1731,84
8652,1731,81
8653,1731,82
8654,1731,38
8655,1731,37
8656,1732,79
8657,1732,83
8658,1732,82
8659,1732,39
8660,1732,81
8661,1733,81
8662,1733,84
8663,1733,83
8664,1733,80
8665,1733,40
8666,1734,39
8667,1734,38
8668,1734,42
8669,1734,82
8670,1734,37
8671,1735,38
8672,1735,41
8673,1735,37
8674,1735,81
8675,1735,79
8676,1736,82
8677,1736,41
8678,1736,40
8679,1736,81
8680,1736,39
8681,1737,80
8682,1737,42
8683,1737,40
8684,1737,84
8685,1737,38
8686,1738,84
8687,1738,41
8688,1738,83
8689,1738,39
8690,1738,80
8691,1739,79
8692,1739,42
8693,1739,80
8694,1739,83
8695,1739,41
8696,1740,82
8697,1740,37
8698,1740,81
8699,1740,80
8700,1740,40
8701,1741,39
8702,1741,41
8703,1741,83
8704,1741,80
8705,1741,82
8706,1742,39
8707,1742,42
8708,1742,40
8709,1742,81
8710,1742,41
8711,1743,81
8712,1743,38
8713,1743,83
8714,1743,42
8715,1743,84
8716,1744,81
8717,1744,80
8718,1744,42
8719,1744,37
8720,1744,83
8721,1745,39
8722,1745,80
8723,1745,84
8724,1745,79
8725,1745,40
8726,1746,83
8727,1746,84
8728,1746,79
8729,1746,81
8730,1746,41
8731,1747,37
8732,1747,39
8733,1747,84
8734,1747,81
8735,1747,40
8736,1748,84
8737,1748,42
8738,1748,37
8739,1748,79
8740,1748,38
8741,1749,81
8742,1749,38
8743,1749,40
8744,1749,41
8745,1749,83
8746,1750,41
8747,1750,81
8748,1750,38
8749,1750,42
8750,1750,80
8751,1751,42
8752,1751,83
8753,1751,82
8754,1751,38
8755,1751,39
8756,1752,82
8757,1752,40
8758,1752,80
8759,1752,79
8760,1752,42
8761,1753,80
8762,1753,79
8763,1753,41
8764,1753,38
8765,1753,84
8766,1754,81
8767,1754,42
8768,1754,38
8769,1754,39
8770,1754,83
8771,1755,37
8772,1755,79
8773,1755,38
8774,1755,80
8775,1755,83
8776,1756,38
8777,1756,84
8778,1756,83
8779,1756,82
8780,1756,40
8781,1757,79
8782,1757,80
8783,1757,83
8784,1757,82
8785,1757,42
8786,1758,82
8787,1758,41
8788,1758,38
8789,1758,84
8790,1758,42
8791,1759,83
8792,1759,80
8793,1759,37
8794,1759,40
8795,1759,41
8796,1760,82
8797,1760,81
8798,1760,38
8799,1760,83
8800,1760,79
8801,1761,83
8802,1761,42
8803,1761,41
8804,1761,79
8805,1761,38
8806,1762,82
8807,1762,38
8808,1762,37
8809,1762,42
8810,1762,39
8811,1763,41
8812,1763,80
8813,1763,81
8814,1763,39
8815,1763,82
8816,1764,38
8817,1764,79
8818,1764,83
8819,1764,84
8820,1764,82
8821,1765,40
8822,1765,82
8823,1765,39
8824,1765,79
8825,1765,42
8826,1766,81
8827,1766,80
8828,1766,38
8829,1766,40
8830,1766,37
8831,1767,81
8832,1767,39
8833,1767,79
8834,1767,40
8835,1767,41
8836,1768,83
8837,1768,37
8838,1768,84
8839,1768,79
8840,1768,81
8841,1769,40
8842,1769,79
8843,1769,80
8844,1769,84
8845,1769,82
8846,1770,39
8847,1770,82
8848,1770,40
8849,1770,80
8850,1770,84
8851,1771,37
8852,1771,41
8853,1771,79
8854,1771,38
8855,1771,40
8856,1772,40
8857,1772,37
8858,1772,82
8859,1772,81
8860,1772,38
8861,1773,40
8862,1773,42
8863,1773,39
8864,1773,41
8865,1773,79
8866,1774,38
8867,1774,42
8868,1774,40
8869,1774,84
8870,1774,83
8871,1775,38
8872,1775,84
8873,1775,81
8874,1775,40
8875,1775,41
8876,1776,41
8877,1776,38
8878,1776,82
8879,1776,39
8880,1776,40
8881,1777,83
8882,1777,37
8883,1777,79
8884,1777,42
8885,1777,38
8886,1778,39
8887,1778,79
8888,1778,38
8889,1778,41
8890,1778,42
8891,1779,83
8892,1779,40
8893,1779,81
8894,1779,82
8895,1779,84
8896,1780,39
8897,1780,80
8898,1780,42
8899,1780,82
8900,1780,84
8901,1781,82
8902,1781,81
8903,1781,80
8904,1781,79
8905,1781,42
8906,1782,79
8907,1782,37
8908,1782,82
8909,1782,38
8910,1782,84
8911,1783,79
8912,1783,39
8913,1783,84
8914,1783,42
8915,1783,37
8916,1784,79
8917,1784,40
8918,1784,80
8919,1784,83
8920,1784,37
8921,1785,79
8922,1785,83
8923,1785,40
8924,1785,42
8925,1785,37
8926,1786,38
8927,1786,80
8928,1786,42
8929,1786,40
8930,1786,39
8931,1787,41
8932,1787,38
8933,1787,80
8934,1787,81
8935,1787,84
8936,1788,42
8937,1788,40
8938,1788,37
8939,1788,84
8940,1788,81
8941,1789,81
8942,1789,84
8943,1789,41
8944,1789,40
8945,1789,80
8946,1790,82
8947,1790,39
8948,1790,80
8949,1790,81
8950,1790,38
8951,1791,80
8952,1791,37
8953,1791,84
8954,1791,42
8955,1791,81
8956,1792,37
8957,1792,80
8958,1792,41
8959,1792,84
8960,1792,82
8961,1793,40
8962,1793,37
8963,1793,42
8964,1793,83
8965,1793,38
8966,1794,80
8967,1794,37
8968,1794,81
8969,1794,41
8970,1794,42
8971,1795,80
8972,1795,83
8973,1795,81
8974,1795,39
8975,1795,40
8976,1796,80
8977,1796,38
8978,1796,83
8979,1796,37
8980,1796,42
8981,1797,83
8982,1797,79
8983,1797,81
8984,1797,42
8985,1797,38
8986,1798,83
8987,1798,39
8988,1798,40
8989,1798,84
8990,1798,82
8991,1799,40
8992,1799,79
8993,1799,38
8994,1799,82
8995,1799,80
8996,1800,39
8997,1800,81
8998,1800,83
8999,1800,38
9000,1800,37
9001,1801,80
9002,1801,38
9003,1801,81
9004,1801,41
9005,1801,83
9006,1802,37
9007,1802,81
9008,1802,38
9009,1802,82
9010,1802,83
9011,1803,41
9012,1803,39
9013,1803,80
9014,1803,42
9015,1803,40
9016,1804,81
9017,1804,82
9018,1804,80
9019,1804,38
9020,1804,37
9021,1805,37
9022,1805,39
9023,1805,81
9024,1805,84
9025,1805,79
9026,1806,42
9027,1806,41
9028,1806,39
9029,1806,83
9030,1806,84
9031,1807,40
9032,1807,38
9033,1807,39
9034,1807,42
9035,1807,82
9036,1808,41
9037,1808,80
9038,1808,40
9039,1808,83
9040,1808,37
9041,1809,83
9042,1809,80
9043,1809,39
9044,1809,42
9045,1809,38
9046,1810,38
9047,1810,79
9048,1810,42
9049,1810,39
9050,1810,40
9051,1811,39
9052,1811,42
9053,1811,40
9054,1811,83
9055,1811,81
9056,1812,81
9057,1812,79
9058,1812,80
9059,1812,37
9060,1812,83
9061,1813,42
9062,1813,37
9063,1813,81
9064,1813,39
9065,1813,79
9066,1814,80
9067,1814,37
9068,1814,82
9069,1814,42
9070,1814,84
9071,1815,42
9072,1815,40
9073,1815,81
9074,1815,83
9075,1815,37
9076,1816,83
9077,1816,38
9078,1816,40
9079,1816,82
9080,1816,39
9081,1817,83
9082,1817,37
9083,1817,82
9084,1817,38
9085,1817,40
9086,1818,39
9087,1818,82
9088,1818,38
9089,1818,37
9090,1818,84
9091,1819,41
9092,1819,82
9093,1819,83
9094,1819,37
9095,1819,84
9096,1820,80
9097,1820,39
9098,1820,82
9099,1820,81
9100,1820,42
9101,1821,37
9102,1821,79
9103,1821,41
9104,1821,83
9105,1821,84
9106,1822,79
9107,1822,81
9108,1822,39
9109,1822,82
9110,1822,80
9111,1823,38
9112,1823,81
9113,1823,42
9114,1823,40
9115,1823,82
9116,1824,81
9117,1824,83
9118,1824,39
9119,1824,40
9120,1824,41
9121,1825,83
9122,1825,42
9123,1825,82
9124,1825,80
9125,1825,37
9126,1826,40
9127,1826,80
9128,1826,84
9129,1826,79
9130,1826,42
9131,1827,79
9132,1827,84
9133,1827,82
9134,1827,38
9135,1827,81
9136,1828,39
9137,1828,82
9138,1828,79
9139,1828,42
9140,1828,38
9141,1829,37
9142,1829,82
9143,1829,38
9144,1829,79
9145,1829,41
9146,1830,37
9147,1830,84
9148,1830,80
9149,1830,81
9150,1830,38
9151,1831,40
9152,1831,79
9153,1831,83
9154,1831,38
9155,1831,82
9156,1832,81
9157,1832,82
9158,1832,41
9159,1832,79
9160,1832,84
9161,1833,41
9162,1833,82
9163,1833,84
9164,1833,37
9165,1833,42
9166,1834,42
9167,1834,41
9168,1834,81
9169,1834,83
9170,1834,40
9171,1835,79
9172,1835,42
9173,1835,38
9174,1835,84
9175,1835,83
9176,1836,37
9177,1836,80
9178,1836,79
9179,1836,41
9180,1836,81
9181,1837,40
9182,1837,83
9183,1837,84
9184,1837,38
9185,1837,39
9186,1838,79
9187,1838,42
9188,1838,83
9189,1838,80
9190,1838,40
9191,1839,81
9192,1839,79
9193,1839,37
9194,1839,38
9195,1839,83
9196,1840,80
9197,1840,81
9198,1840,39
9199,1840,38
9200,1840,79
9201,1841,41
9202,1841,84
9203,1841,38
9204,1841,82
9205,1841,39
9206,1842,40
9207,1842,82
9208,1842,42
9209,1842,38
9210,1842,79
9211,1843,81
9212,1843,79
9213,1843,83
9214,1843,41
9215,1843,82
9216,1844,41
9217,1844,42
9218,1844,40
9219,1844,39
9220,1844,82
9221,1845,37
9222,1845,81
9223,1845,84
9224,1845,39
9225,1845,40
9226,1846,81
9227,1846,37
9228,1846,40
9229,1846,42
9230,1846,39
9231,1847,42
9232,1847,79
9233,1847,84
9234,1847,38
9235,1847,82
9236,1848,83
9237,1848,41
9238,1848,82
9239,1848,42
9240,1848,80
9241,1849,42
9242,1849,83
9243,1849,41
9244,1849,79
9245,1849,39
9246,1850,80
9247,1850,37
9248,1850,40
9249,1850,83
9250,1850,39
9251,1851,81
9252,1851,84
9253,1851,37
9254,1851,39
9255,1851,80
9256,1852,37
9257,1852,40
9258,1852,81
9259,1852,42
9260,1852,83
9261,1853,80
9262,1853,38
9263,1853,79
9264,1853,41
9265,1853,37
9266,1854,38
9267,1854,83
9268,1854,80
9269,1854,41
9270,1854,84
9271,1855,37
9272,1855,38
9273,1855,40
9274,1855,84
9275,1855,83
9276,1856,82
9277,1856,42
9278,1856,39
9279,1856,37
9280,1856,38
9281,1857,81
9282,1857,79
9283,1857,37
9284,1857,42
9285,1857,83
9286,1858,79
9287,1858,80
9288,1858,84
9289,1858,82
9290,1858,39
9291,1859,84
9292,1859,41
9293,1859,80
9294,1859,40
9295,1859,39
9296,1860,83
9297,1860,42
9298,1860,40
9299,1860,81
9300,1860,39
9301,1861,37
9302,1861,84
9303,1861,82
9304,1861,39
9305,1861,40
9306,1862,41
9307,1862,42
9308,1862,84
9309,1862,39
9310,1862,82
9311,1863,82
9312,1863,79
9313,1863,37
9314,1863,84
9315,1863,81
9316,1864,83
9317,1864,84
9318,1864,81
9319,1864,40
9320,1864,39
9321,1865,38
9322,1865,41
9323,1865,39
9324,1865,83
9325,1865,82
9326,1866,79
9327,1866,38
9328,1866,41
9329,1866,39
9330,1866,81
9331,1867,83
9332,1867,40
9333,1867,79
9334,1867,39
9335,1867,37
9336,1868,39
9337,1868,84
9338,1868,41
9339,1868,81
9340,1868,37
9341,1869,84
9342,1869,83
9343,1869,79
9344,1869,82
9345,1869,42
9346,1870,38
9347,1870,37
9348,1870,79
9349,1870,83
9350,1870,81
9351,1871,83
9352,1871,39
9353,1871,80
9354,1871,37
9355,1871,38
9356,1872,41
9357,1872,40
9358,1872,83
9359,1872,84
9360,1872,38
9361,1873,39
9362,1873,79
9363,1873,40
9364,1873,38
9365,1873,41
9366,1874,41
9367,1874,42
9368,1874,38
9369,1874,39
9370,1874,40
9371,1875,83
9372,1875,42
9373,1875,84
9374,1875,40
9375,1875,38
9376,1876,83
9377,1876,42
9378,1876,37
9379,1876,40
9380,1876,84
9381,1877,80
9382,1877,41
9383,1877,37
9384,1877,81
9385,1877,84
9386,1878,39
9387,1878,84
9388,1878,42
9389,1878,82
9390,1878,41
9391,1879,82
9392,1879,79
9393,1879,42
9394,1879,84
9395,1879,83
9396,1880,41
9397,1880,82
9398,1880,80
9399,1880,39
9400,1880,38
9401,1881,40
9402,1881,39
9403,1881,37
9404,1881,84
9405,1881,41
9406,1882,79
9407,1882,82
9408,1882,80
9409,1882,81
9410,1882,38
9411,1883,38
9412,1883,79
9413,1883,83
9414,1883,84
9415,1883,39
9416,1884,84
9417,1884,38
9418,1884,82
9419,1884,39
9420,1884,37
9421,1885,39
9422,1885,84
9423,1885,79
9424,1885,37
9425,1885,80
9426,1886,83
9427,1886,41
9428,1886,84
9429,1886,82
9430,1886,79
9431,1887,37
9432,1887,80
9433,1887,84
9434,1887,41
9435,1887,42
9436,1888,83
9437,1888,80
9438,1888,84
9439,1888,39
9440,1888,37
9441,1889,41
9442,1889,40
9443,1889,37
9444,1889,39
9445,1889,80
9446,1890,42
9447,1890,38
9448,1890,40
9449,1890,37
9450,1890,83
9451,1891,41
9452,1891,40
9453,1891,81
9454,1891,80
9455,1891,82
9456,1892,41
9457,1892,81
9458,1892,83
9459,1892,82
9460,1892,39
9461,1893,80
9462,1893,81
9463,1893,38
9464,1893,41
9465,1893,82
9466,1894,84
9467,1894,39
9468,1894,41
9469,1894,38
9470,1894,81
9471,1895,38
9472,1895,84
9473,1895,79
9474,1895,82
9475,1895,40
9476,1896,37
9477,1896,79
9478,1896,42
9479,1896,41
9480,1896,81
9481,1897,83
9482,1897,81
9483,1897,39
