id_frequencia,id_matricula,data_aula,status_presenca
863,1565,2025-10-22,Ausente
864,1565,2025-10-15,Presente
865,1565,2025-10-08,Presente
866,7734,2025-11-05,Presente
867,7734,2025-10-29,Presente
868,7734,2025-10-22,Presente
869,7734,2025-10-15,Presente
870,7734,2025-10-08,Ausente
871,9064,2025-11-05,Ausente
872,9064,2025-10-29,Presente
873,9064,2025-10-22,Presente
874,9064,2025-10-15,Presente
875,9064,2025-10-08,Presente
876,6032,2025-11-05,Presente
877,6032,2025-10-29,Presente
878,6032,2025-10-22,Presente
879,6032,2025-10-15,Presente
880,6032,2025-10-08,Presente
881,2154,2025-11-05,Presente
882,2154,2025-10-29,Ausente
883,2154,2025-10-22,Presente
884,2154,2025-10-15,Presente
885,2154,2025-10-08,Presente
886,5419,2025-11-05,Presente
887,5419,2025-10-29,Presente
888,5419,2025-10-22,Ausente
889,5419,2025-10-15,Ausente
890,5419,2025-10-08,Presente
891,9402,2025-11-05,Ausente
892,9402,2025-10-29,Presente
893,9402,2025-10-22,Presente
894,9402,2025-10-15,Presente
895,9402,2025-10-08,Presente
896,1712,2025-11-05,Presente
897,1712,2025-10-29,Ausente
898,1712,2025-10-22,Presente
899,1712,2025-10-15,Ausente
900,1712,2025-10-08,Presente
901,9681,2025-11-05,Ausente
902,9681,2025-10-29,Presente
903,9681,2025-10-22,Presente
904,9681,2025-10-15,Presente
905,9681,2025-10-08,Ausente
906,4527,2025-11-05,Presente
907,4527,2025-10-29,Presente
908,4527,2025-10-22,Ausente
909,4527,2025-10-15,Ausente
910,4527,2025-10-08,Presente
911,6859,2025-11-05,Ausente
912,6859,2025-10-29,Presente
913,6859,2025-10-22,Presente
914,6859,2025-10-15,Presente
915,6859,2025-10-08,Presente
916,4805,2025-11-05,Ausente
917,4805,2025-10-29,Presente
918,4805,2025-10-22,Presente
919,4805,2025-10-15,Ausente
920,4805,2025-10-08,Presente
921,4907,2025-11-05,Presente
922,4907,2025-10-29,Presente
923,4907,2025-10-22,Ausente
924,4907,2025-10-15,Presente
925,4907,2025-10-08,Presente
926,257,2025-11-05,Presente
927,257,2025-10-29,Ausente
928,257,2025-10-22,Presente
929,257,2025-10-15,Presente
930,257,2025-10-08,Presente
931,434,2025-11-05,Ausente
932,434,2025-10-29,Ausente
933,434,2025-10-22,Presente
934,434,2025-10-15,Presente
935,434,2025-10-08,Presente
936,3109,2025-11-05,Presente
937,3109,2025-10-29,Presente
938,3109,2025-10-22,Presente
939,3109,2025-10-15,Ausente
940,3109,2025-10-08,Presente
941,9727,2025-11-05,Presente
942,9727,2025-10-29,Ausente
943,9727,2025-10-22,Presente
944,9727,2025-10-15,Presente
945,9727,2025-10-08,Ausente
946,2237,2025-11-05,Presente
947,2237,2025-10-29,Ausente
948,2237,2025-10-22,Presente
949,2237,2025-10-15,Ausente
950,2237,2025-10-08,Presente
951,9557,2025-11-05,Presente
952,9557,2025-10-29,Presente
953,9557,2025-10-22,Ausente
954,9557,2025-10-15,Presente
955,9557,2025-10-08,Presente
956,2413,2025-11-05,Presente
957,2413,2025-10-29,Presente
958,2413,2025-10-22,Ausente
959,2413,2025-10-15,Presente
960,2413,2025-10-08,Presente
961,4582,2025-11-05,Presente
962,4582,2025-10-29,Ausente
963,4582,2025-10-22,Presente
964,4582,2025-10-15,Presente
965,4582,2025-10-08,Presente
966,3737,2025-11-05,Presente
967,3737,2025-10-29,Presente
968,3737,2025-10-22,Presente
969,3737,2025-10-15,Presente
970,3737,2025-10-08,Presente
971,6484,2025-11-05,Presente
972,6484,2025-10-29,Presente
973,6484,2025-10-22,Presente
974,6484,2025-10-15,Presente
975,6484,2025-10-08,Presente
976,7108,2025-11-05,Presente
977,7108,2025-10-29,Presente
978,7108,2025-10-22,Presente
979,7108,2025-10-15,Presente
980,7108,2025-10-08,Ausente
981,4996,2025-11-05,Presente
982,4996,2025-10-29,Presente
983,4996,2025-10-22,Presente
984,4996,2025-10-15,Presente
985,4996,2025-10-08,Presente
986,545,2025-11-05,Presente
987,545,2025-10-29,Presente
988,545,2025-10-22,Presente
989,545,2025-10-15,Presente
990,545,2025-10-08,Ausente
991,6425,2025-11-05,Presente
992,6425,2025-10-29,Presente
993,6425,2025-10-22,Presente
994,6425,2025-10-15,Presente
995,6425,2025-10-08,Presente
996,9050,2025-11-05,Presente
997,9050,2025-10-29,Ausente
998,9050,2025-10-22,Ausente
999,9050,2025-10-15,Presente
1000,9050,2025-10-08,Presente
1001,2406,2025-11-05,Presente
1002,2406,2025-10-29,Presente
1003,2406,2025-10-22,Presente
1004,2406,2025-10-15,Presente
1005,2406,2025-10-08,Ausente
1006,9858,2025-11-05,Ausente
1007,9858,2025-10-29,Ausente
1008,9858,2025-10-22,Presente
1009,9858,2025-10-15,Ausente
1010,9858,2025-10-08,Ausente
1011,9182,2025-11-05,Ausente
1012,9182,2025-10-29,Presente
1013,9182,2025-10-22,Presente
1014,9182,2025-10-15,Presente
1015,9182,2025-10-08,Presente
1016,10,2025-11-05,Presente
1017,10,2025-10-29,Presente
1018,10,2025-10-22,Ausente
1019,10,2025-10-15,Presente
1020,10,2025-10-08,Ausente
1021,7466,2025-11-05,Presente
1022,7466,2025-10-29,Ausente
1023,7466,2025-10-22,Presente
1024,7466,2025-10-15,Ausente
1025,7466,2025-10-08,Presente
1026,3954,2025-11-05,Ausente
1027,3954,2025-10-29,Ausente
1028,3954,2025-10-22,Presente
1029,3954,2025-10-15,Presente
1030,3954,2025-10-08,Presente
1031,661,2025-11-05,Ausente
1032,661,2025-10-29,Presente
1033,661,2025-10-22,Ausente
1034,661,2025-10-15,Presente
1035,661,2025-10-08,Presente
1036,2831,2025-11-05,Presente
1037,2831,2025-10-29,Presente
1038,2831,2025-10-22,Presente
1039,2831,2025-10-15,Presente
1040,2831,2025-10-08,Presente
1041,1483,2025-11-05,Presente
1042,1483,2025-10-29,Presente
1043,1483,2025-10-22,Ausente
1044,1483,2025-10-15,Presente
1045,1483,2025-10-08,Presente
1046,9507,2025-11-05,Presente
1047,9507,2025-10-29,Ausente
1048,9507,2025-10-22,Ausente
1049,9507,2025-10-15,Ausente
1050,9507,2025-10-08,Presente
1051,6200,2025-11-05,Presente
1052,6200,2025-10-29,Ausente
1053,6200,2025-10-22,Presente
1054,6200,2025-10-15,Presente
1055,6200,2025-10-08,Ausente
1056,1590,2025-11-05,Presente
1057,1590,2025-10-29,Ausente
1058,1590,2025-10-22,Presente
1059,1590,2025-10-15,Ausente
1060,1590,2025-10-08,Ausente
1061,820,2025-11-05,Ausente
1062,820,2025-10-29,Presente
1063,820,2025-10-22,Presente
1064,820,2025-10-15,Presente
1065,820,2025-10-08,Ausente
1066,2171,2025-11-05,Presente
1067,2171,2025-10-29,Ausente
1068,2171,2025-10-22,Presente
1069,2171,2025-10-15,Ausente
1070,2171,2025-10-08,Presente
1071,4815,2025-11-05,Presente
1072,4815,2025-10-29,Presente
1073,4815,2025-10-22,Presente
1074,4815,2025-10-15,Presente
1075,4815,2025-10-08,Presente
1076,7911,2025-11-05,Presente
1077,7911,2025-10-29,Presente
1078,7911,2025-10-22,Ausente
1079,7911,2025-10-15,Presente
1080,7911,2025-10-08,Presente
1081,3102,2025-11-05,Presente
1082,3102,2025-10-29,Presente
1083,3102,2025-10-22,Presente
1084,3102,2025-10-15,Presente
1085,3102,2025-10-08,Ausente
1086,2491,2025-11-05,Presente
1087,2491,2025-10-29,Presente
1088,2491,2025-10-22,Presente
1089,2491,2025-10-15,Presente
1090,2491,2025-10-08,Presente
1091,3978,2025-11-05,Presente
1092,3978,2025-10-29,Presente
1093,3978,2025-10-22,Presente
1094,3978,2025-10-15,Presente
1095,3978,2025-10-08,Presente
1096,9211,2025-11-05,Presente
1097,9211,2025-10-29,Presente
1098,9211,2025-10-22,Ausente
1099,9211,2025-10-15,Presente
1100,9211,2025-10-08,Ausente
1101,6382,2025-11-05,Ausente
1102,6382,2025-10-29,Presente
1103,6382,2025-10-22,Presente
1104,6382,2025-10-15,Ausente
1105,6382,2025-10-08,Presente
1106,3572,2025-11-05,Presente
1107,3572,2025-10-29,Ausente
1108,3572,2025-10-22,Presente
1109,3572,2025-10-15,Presente
1110,3572,2025-10-08,Presente
1111,1799,2025-11-05,Presente
1112,1799,2025-10-29,Ausente
1113,1799,2025-10-22,Presente
1114,1799,2025-10-15,Ausente
1115,1799,2025-10-08,Presente
1116,5028,2025-11-05,Presente
1117,5028,2025-10-29,Presente
1118,5028,2025-10-22,Ausente
1119,5028,2025-10-15,Presente
1120,5028,2025-10-08,Ausente
1121,9827,2025-11-05,Presente
1122,9827,2025-10-29,Presente
1123,9827,2025-10-22,Ausente
1124,9827,2025-10-15,Presente
1125,9827,2025-10-08,Ausente
1126,6976,2025-11-05,Presente
1127,6976,2025-10-29,Ausente
1128,6976,2025-10-22,Presente
1129,6976,2025-10-15,Ausente
1130,6976,2025-10-08,Presente
1131,7493,2025-11-05,Presente
1132,7493,2025-10-29,Presente
1133,7493,2025-10-22,Presente
1134,7493,2025-10-15,Presente
1135,7493,2025-10-08,Ausente
1136,630,2025-11-05,Presente
1137,630,2025-10-29,Presente
1138,630,2025-10-22,Presente
1139,630,2025-10-15,Ausente
1140,630,2025-10-08,Presente
1141,5093,2025-11-05,Presente
1142,5093,2025-10-29,Presente
1143,5093,2025-10-22,Presente
1144,5093,2025-10-15,Presente
1145,5093,2025-10-08,Presente
1146,8293,2025-11-05,Ausente
1147,8293,2025-10-29,Presente
1148,8293,2025-10-22,Presente
1149,8293,2025-10-15,Ausente
1150,8293,2025-10-08,Presente
1151,5880,2025-11-05,Presente
1152,5880,2025-10-29,Ausente
1153,5880,2025-10-22,Presente
1154,5880,2025-10-15,Presente
1155,5880,2025-10-08,Presente
1156,4641,2025-11-05,Presente
1157,4641,2025-10-29,Ausente
1158,4641,2025-10-22,Presente
1159,4641,2025-10-15,Ausente
1160,4641,2025-10-08,Presente
1161,647,2025-11-05,Presente
1162,647,2025-10-29,Presente
1163,647,2025-10-22,Ausente
1164,647,2025-10-15,Presente
1165,647,2025-10-08,Presente
1166,5148,2025-11-05,Presente
1167,5148,2025-10-29,Presente
1168,5148,2025-10-22,Presente
1169,5148,2025-10-15,Ausente
1170,5148,2025-10-08,Ausente
1171,5699,2025-11-05,Ausente
1172,5699,2025-10-29,Presente
1173,5699,2025-10-22,Ausente
1174,5699,2025-10-15,Presente
1175,5699,2025-10-08,Presente
1176,5265,2025-11-05,Ausente
1177,5265,2025-10-29,Presente
1178,5265,2025-10-22,Ausente
1179,5265,2025-10-15,Ausente
1180,5265,2025-10-08,Presente
1181,5448,2025-11-05,Presente
1182,5448,2025-10-29,Ausente
1183,5448,2025-10-22,Presente
1184,5448,2025-10-15,Ausente
1185,5448,2025-10-08,Presente
1186,5078,2025-11-05,Ausente
1187,5078,2025-10-29,Ausente
1188,5078,2025-10-22,Presente
1189,5078,2025-10-15,Presente
1190,5078,2025-10-08,Presente
1191,15,2025-11-05,Ausente
1192,15,2025-10-29,Ausente
1193,15,2025-10-22,Presente
1194,15,2025-10-15,Presente
1195,15,2025-10-08,Presente
1196,3971,2025-11-05,Ausente
1197,3971,2025-10-29,Presente
1198,3971,2025-10-22,Ausente
1199,3971,2025-10-15,Presente
1200,3971,2025-10-08,Ausente
1201,807,2025-11-05,Presente
1202,807,2025-10-29,Presente
1203,807,2025-10-22,Ausente
1204,807,2025-10-15,Presente
1205,807,2025-10-08,Ausente
1206,2830,2025-11-05,Presente
1207,2830,2025-10-29,Presente
1208,2830,2025-10-22,Ausente
1209,2830,2025-10-15,Presente
1210,2830,2025-10-08,Presente
1211,1945,2025-11-05,Presente
1212,1945,2025-10-29,Presente
1213,1945,2025-10-22,Presente
1214,1945,2025-10-15,Presente
1215,1945,2025-10-08,Presente
1216,8755,2025-11-05,Presente
1217,8755,2025-10-29,Presente
1218,8755,2025-10-22,Presente
1219,8755,2025-10-15,Presente
1220,8755,2025-10-08,Presente
1221,5693,2025-11-05,Presente
1222,5693,2025-10-29,Presente
1223,5693,2025-10-22,Presente
1224,5693,2025-10-15,Presente
1225,5693,2025-10-08,Presente
1226,4453,2025-11-05,Ausente
1227,4453,2025-10-29,Presente
1228,4453,2025-10-22,Ausente
1229,4453,2025-10-15,Presente
1230,4453,2025-10-08,Presente
1231,1619,2025-11-05,Ausente
1232,1619,2025-10-29,Presente
1233,1619,2025-10-22,Presente
1234,1619,2025-10-15,Presente
1235,1619,2025-10-08,Presente
1236,2186,2025-11-05,Presente
1237,2186,2025-10-29,Ausente
1238,2186,2025-10-22,Presente
1239,2186,2025-10-15,Presente
1240,2186,2025-10-08,Presente
1241,7340,2025-11-05,Presente
1242,7340,2025-10-29,Presente
1243,7340,2025-10-22,Presente
1244,7340,2025-10-15,Presente
1245,7340,2025-10-08,Presente
1246,7038,2025-11-05,Presente
1247,7038,2025-10-29,Presente
1248,7038,2025-10-22,Presente
1249,7038,2025-10-15,Presente
1250,7038,2025-10-08,Presente
1251,7805,2025-11-05,Presente
1252,7805,2025-10-29,Ausente
1253,7805,2025-10-22,Presente
1254,7805,2025-10-15,Presente
1255,7805,2025-10-08,Presente
1256,7851,2025-11-05,Presente
1257,7851,2025-10-29,Ausente
1258,7851,2025-10-22,Ausente
1259,7851,2025-10-15,Presente
1260,7851,2025-10-08,Presente
1261,153,2025-11-05,Presente
1262,153,2025-10-29,Presente
1263,153,2025-10-22,Presente
1264,153,2025-10-15,Presente
1265,153,2025-10-08,Presente
1266,7490,2025-11-05,Presente
1267,7490,2025-10-29,Presente
1268,7490,2025-10-22,Presente
1269,7490,2025-10-15,Presente
1270,7490,2025-10-08,Presente
1271,4494,2025-11-05,Presente
1272,4494,2025-10-29,Ausente
1273,4494,2025-10-22,Presente
1274,4494,2025-10-15,Presente
1275,4494,2025-10-08,Ausente
1276,2295,2025-11-05,Presente
1277,2295,2025-10-29,Presente
1278,2295,2025-10-22,Presente
1279,2295,2025-10-15,Presente
1280,2295,2025-10-08,Presente
1281,1965,2025-11-05,Presente
1282,1965,2025-10-29,Presente
1283,1965,2025-10-22,Presente
1284,1965,2025-10-15,Presente
1285,1965,2025-10-08,Presente
1286,3735,2025-11-05,Presente
1287,3735,2025-10-29,Ausente
1288,3735,2025-10-22,Presente
1289,3735,2025-10-15,Presente
1290,3735,2025-10-08,Presente
1291,588,2025-11-05,Ausente
1292,588,2025-10-29,Presente
1293,588,2025-10-22,Presente
1294,588,2025-10-15,Presente
1295,588,2025-10-08,Presente
1296,8396,2025-11-05,Presente
1297,8396,2025-10-29,Presente
1298,8396,2025-10-22,Presente
1299,8396,2025-10-15,Presente
1300,8396,2025-10-08,Presente
1301,2042,2025-11-05,Presente
1302,2042,2025-10-29,Ausente
1303,2042,2025-10-22,Ausente
1304,2042,2025-10-15,Presente
1305,2042,2025-10-08,Presente
1306,5799,2025-11-05,Presente
1307,5799,2025-10-29,Presente
1308,5799,2025-10-22,Presente
1309,5799,2025-10-15,Presente
1310,5799,2025-10-08,Ausente
1311,7031,2025-11-05,Presente
1312,7031,2025-10-29,Ausente
1313,7031,2025-10-22,Presente
1314,7031,2025-10-15,Presente
1315,7031,2025-10-08,Presente
1316,2610,2025-11-05,Presente
1317,2610,2025-10-29,Ausente
1318,2610,2025-10-22,Presente
1319,2610,2025-10-15,Presente
1320,2610,2025-10-08,Presente
1321,8429,2025-11-05,Ausente
1322,8429,2025-10-29,Presente
1323,8429,2025-10-22,Presente
1324,8429,2025-10-15,Presente
1325,8429,2025-10-08,Ausente
1326,7461,2025-11-05,Presente
1327,7461,2025-10-29,Presente
1328,7461,2025-10-22,Presente
1329,7461,2025-10-15,Presente
1330,7461,2025-10-08,Presente
1331,3364,2025-11-05,Presente
1332,3364,2025-10-29,Presente
1333,3364,2025-10-22,Presente
1334,3364,2025-10-15,Presente
1335,3364,2025-10-08,Presente
1336,5555,2025-11-05,Presente
1337,5555,2025-10-29,Presente
1338,5555,2025-10-22,Presente
1339,5555,2025-10-15,Ausente
1340,5555,2025-10-08,Presente
1341,4206,2025-11-05,Presente
1342,4206,2025-10-29,Presente
1343,4206,2025-10-22,Presente
1344,4206,2025-10-15,Presente
1345,4206,2025-10-08,Presente
1346,9038,2025-11-05,Presente
1347,9038,2025-10-29,Ausente
1348,9038,2025-10-22,Ausente
1349,9038,2025-10-15,Ausente
1350,9038,2025-10-08,Presente
1351,2192,2025-11-05,Presente
1352,2192,2025-10-29,Presente
1353,2192,2025-10-22,Presente
1354,2192,2025-10-15,Presente
1355,2192,2025-10-08,Presente
1356,2675,2025-11-05,Presente
1357,2675,2025-10-29,Presente
1358,2675,2025-10-22,Presente
1359,2675,2025-10-15,Presente
1360,2675,2025-10-08,Presente
1361,4632,2025-11-05,Presente
1362,4632,2025-10-29,Presente
1363,4632,2025-10-22,Presente
1364,4632,2025-10-15,Presente
1365,4632,2025-10-08,Presente
1366,5097,2025-11-05,Ausente
1367,5097,2025-10-29,Presente
1368,5097,2025-10-22,Presente
1369,5097,2025-10-15,Presente
1370,5097,2025-10-08,Presente
1371,109,2025-11-05,Presente
1372,109,2025-10-29,Presente
1373,109,2025-10-22,Presente
1374,109,2025-10-15,Ausente
1375,109,2025-10-08,Presente
1376,9001,2025-11-05,Presente
1377,9001,2025-10-29,Presente
1378,9001,2025-10-22,Presente
1379,9001,2025-10-15,Presente
1380,9001,2025-10-08,Ausente
1381,9120,2025-11-05,Ausente
1382,9120,2025-10-29,Ausente
1383,9120,2025-10-22,Presente
1384,9120,2025-10-15,Ausente
1385,9120,2025-10-08,Presente
1386,483,2025-11-05,Presente
1387,483,2025-10-29,Presente
1388,483,2025-10-22,Presente
1389,483,2025-10-15,Presente
1390,483,2025-10-08,Presente
1391,6233,2025-11-05,Presente
1392,6233,2025-10-29,Presente
1393,6233,2025-10-22,Presente
1394,6233,2025-10-15,Presente
1395,6233,2025-10-08,Presente
1396,6289,2025-11-05,Ausente
1397,6289,2025-10-29,Presente
1398,6289,2025-10-22,Presente
1399,6289,2025-10-15,Presente
1400,6289,2025-10-08,Presente
1401,3291,2025-11-05,Presente
1402,3291,2025-10-29,Ausente
1403,3291,2025-10-22,Presente
1404,3291,2025-10-15,Ausente
1405,3291,2025-10-08,Ausente
1406,2747,2025-11-05,Presente
1407,2747,2025-10-29,Ausente
1408,2747,2025-10-22,Presente
1409,2747,2025-10-15,Ausente
1410,2747,2025-10-08,Ausente
1411,2334,2025-11-05,Presente
1412,2334,2025-10-29,Presente
1413,2334,2025-10-22,Presente
1414,2334,2025-10-15,Presente
1415,2334,2025-10-08,Presente
1416,2744,2025-11-05,Ausente
1417,2744,2025-10-29,Presente
1418,2744,2025-10-22,Presente
1419,2744,2025-10-15,Ausente
1420,2744,2025-10-08,Presente
1421,6532,2025-11-05,Presente
1422,6532,2025-10-29,Ausente
1423,6532,2025-10-22,Presente
1424,6532,2025-10-15,Presente
1425,6532,2025-10-08,Ausente
1426,1897,2025-11-05,Presente
1427,1897,2025-10-29,Presente
1428,1897,2025-10-22,Presente
1429,1897,2025-10-15,Presente
1430,1897,2025-10-08,Presente
1431,1524,2025-11-05,Presente
1432,1524,2025-10-29,Presente
1433,1524,2025-10-22,Presente
1434,1524,2025-10-15,Presente
1435,1524,2025-10-08,Presente
1436,3499,2025-11-05,Presente
1437,3499,2025-10-29,Presente
1438,3499,2025-10-22,Presente
1439,3499,2025-10-15,Presente
1440,3499,2025-10-08,Presente
1441,7496,2025-11-05,Presente
1442,7496,2025-10-29,Presente
1443,7496,2025-10-22,Ausente
1444,7496,2025-10-15,Presente
1445,7496,2025-10-08,Ausente
1446,1436,2025-11-05,Ausente
1447,1436,2025-10-29,Presente
1448,1436,2025-10-22,Presente
1449,1436,2025-10-15,Presente
1450,1436,2025-10-08,Presente
1451,813,2025-11-05,Presente
1452,813,2025-10-29,Presente
1453,813,2025-10-22,Presente
1454,813,2025-10-15,Presente
1455,813,2025-10-08,Presente
1456,4060,2025-11-05,Ausente
1457,4060,2025-10-29,Presente
1458,4060,2025-10-22,Presente
1459,4060,2025-10-15,Presente
1460,4060,2025-10-08,Presente
1461,1758,2025-11-05,Presente
1462,1758,2025-10-29,Presente
1463,1758,2025-10-22,Presente
1464,1758,2025-10-15,Ausente
1465,1758,2025-10-08,Presente
1466,2669,2025-11-05,Presente
1467,2669,2025-10-29,Presente
1468,2669,2025-10-22,Ausente
1469,2669,2025-10-15,Presente
1470,2669,2025-10-08,Presente
1471,270,2025-11-05,Presente
1472,270,2025-10-29,Presente
1473,270,2025-10-22,Presente
1474,270,2025-10-15,Presente
1475,270,2025-10-08,Presente
1476,6024,2025-11-05,Presente
1477,6024,2025-10-29,Ausente
1478,6024,2025-10-22,Ausente
1479,6024,2025-10-15,Presente
1480,6024,2025-10-08,Presente
1481,3798,2025-11-05,Ausente
1482,3798,2025-10-29,Presente
1483,3798,2025-10-22,Presente
1484,3798,2025-10-15,Presente
1485,3798,2025-10-08,Ausente
1486,9191,2025-11-05,Presente
1487,9191,2025-10-29,Ausente
1488,9191,2025-10-22,Presente
1489,9191,2025-10-15,Presente
1490,9191,2025-10-08,Presente
1491,377,2025-11-05,Presente
1492,377,2025-10-29,Presente
1493,377,2025-10-22,Presente
1494,377,2025-10-15,Presente
1495,377,2025-10-08,Presente
1496,2358,2025-11-05,Ausente
1497,2358,2025-10-29,Presente
1498,2358,2025-10-22,Presente
1499,2358,2025-10-15,Ausente
1500,2358,2025-10-08,Presente
1501,1979,2025-11-05,Ausente
1502,1979,2025-10-29,Presente
1503,1979,2025-10-22,Presente
1504,1979,2025-10-15,Presente
1505,1979,2025-10-08,Presente
